0|000407|20170930|0.0910|20171028|20170323|20170724|20170308|20170629|-1060.00|
0|000408|20170930|0.3258|20171031|20170901|20171020|20171023|20170517|-613.78|20170523
0|000409|20170930|-0.2493|20171031|20161031||20170629|||20170717
0|000410|20170930|-1.0200|20171031|20171124|20170710|20171017|20170925|0.10|20171123
0|000411|20170930|0.2911|20171028|20160715||20161227|||
0|000413|20170930|0.2100|20171031|20170328||20170817|||
0|000415|20170930|0.3028|20171031|20170413||20160923|||
0|000416|20170930|0.0505|20171031|20171113|20171113|20160930|20170104|-1.76|20160509
0|000417|20170930|0.3242|20171027|20151223|||||
0|000418|20170930|1.8100|20171025|20171025|20171025||20170419|-0.04|
0|000419|20170930|0.1738|20171021|20160728|||||
0|000420|20170930|0.0421|20171030|20160226|20171122||20170928|163.86|
0|000421|20170930|0.1579|20171027|20160425|||||
0|000422|20170930|-1.4399|20171030|20150713|20171016|20170808|||20170807
0|000423|20170930|1.9060|20171031|20151221|20171031||20170125|3271.08|
0|000425|20170930|0.1110|20171031|20170210||20161129|||20150119
0|000426|20170930|0.2147|20171031|20160803||20160921|20170908|-2.40|
0|000428|20170930|-0.1500|20171028|20150828|||20171020|0.50|20141230
0|000429|20170930|0.6100|20171031|20170412|20170717|20160108|||
0|000430|20170930|0.2025|20171028|20151027||20160318|20170615|281.43|
0|000488|20170930|1.1600|20171026|20161128|20170707|20170616|20171103|0.10|
0|000498|20170930|0.3673|20171027|20160504|20170712|20160620|||
0|000501|20170930|1.1700|20171028|20151223|||20171101|-9.75|
0|000502|20170930|-0.3143|20171018|20170523|20170612|20170524|||20170717
0|000503|20170930|-0.1718|20171028|20160314||20170511|20170223|-0.02|20170510
0|000504|20170930|-0.0658|20171031|20170420|20170606|20170726|||20160927
0|000505|20170930|0.1800|20171031|20170608|20171117|20170622|20170507|1108.25|20170426
0|000506|20170930|-0.1503|20171030|20170220||20170425|20170322|-4645.08|20150216
0|000507|20170930|0.1418|20171028|20170613|20170803||||20170421
0|000509|20170930|-0.0187|20171031|20160809|20170717|20170718|||
0|000510|20170930|0.0648|20171031|20170614|20170710|20160721|20170907|196.82|20141223
0|000511|20170930|-0.1100|20171031|20170306||20170502|20161202|-0.03|20170428
0|000513|20170930|7.7600|20171026|20151112|20171023|20170414|20171107|-0.09|
0|000514|20170930|0.0797|20171018|20170713|20170717||||20170224
0|000516|20170930|0.0920|20171028|20160707||20161205|20170615|13.00|20170511
